KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
51363229,2,51363228,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363238,0,,,158,77,81,11,7,4,147,70,77,74,38,36,141,66,75,141,66,75,73,32,41,44,21,23,12,5,7,1,1,0,0,0,0,77,77,26,31,11,8,1,0,0,51,47,4,4,51,1,20,18
51363239,0,,,185,89,96,8,3,5,177,86,91,76,39,37,171,82,89,169,82,87,101,47,54,72,33,39,31,18,13,0,0,0,0,0,0,85,85,24,35,17,7,0,2,0,61,52,9,2,68,1,23,23
51363248,0,,,31,15,16,1,0,1,30,15,15,10,6,4,29,15,14,29,15,14,20,9,11,13,4,9,7,3,4,0,0,0,0,0,0,15,15,4,7,3,1,0,0,0,11,11,0,0,13,0,4,4
51363249,0,,,92,39,53,11,6,5,81,33,48,34,18,16,80,32,48,80,32,48,47,15,32,29,6,23,12,3,9,0,0,0,0,0,0,47,47,21,17,2,4,3,0,0,26,24,2,0,37,0,19,7
51363259,0,,,33,20,13,8,5,3,25,15,10,13,9,4,23,13,10,22,12,10,12,6,6,6,3,3,3,1,2,1,0,1,0,0,0,14,14,6,4,0,2,1,1,0,8,8,0,1,9,0,5,3
51363290,0,,,21,9,12,1,0,1,20,9,11,10,5,5,20,9,11,20,9,11,10,4,6,4,1,3,0,0,0,0,0,0,0,0,0,9,9,2,4,1,2,0,0,0,7,4,3,1,7,0,1,4
51363291,0,,,13,5,8,0,0,0,13,5,8,4,2,2,13,5,8,13,5,8,9,3,6,9,3,6,2,1,1,0,0,0,0,0,0,6,6,2,2,1,1,0,0,0,4,3,1,0,6,0,2,2
51363304,2,51363316,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363305,2,51363306,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363306,1,,51363305;51363315,429,215,214,21,13,8,412,204,208,171,93,78,404,198,206,401,195,206,241,111,130,147,59,88,47,22,25,3,1,2,2,0,2,221,221,87,85,36,9,5,0,1,135,120,15,5,175,3,74,47
51363307,0,,,65,29,36,6,4,2,58,25,33,33,16,17,58,25,33,57,25,32,25,9,16,10,4,6,4,2,2,1,0,1,0,0,0,29,29,10,8,8,2,0,0,1,19,13,6,2,20,0,8,2
51363309,2,51363319,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363312,0,,,18,7,11,0,0,0,18,7,11,9,4,5,17,7,10,15,5,10,9,3,6,7,3,4,2,1,1,0,0,0,0,0,0,7,7,1,4,0,1,1,0,0,6,4,2,0,6,0,1,2
51363315,2,51363306,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363316,1,,51363304;51363327,90,45,45,8,5,3,82,41,41,49,26,23,82,41,41,80,40,40,33,15,18,15,5,10,2,2,0,0,0,0,0,0,0,45,45,21,16,6,2,3,0,0,27,25,2,1,27,1,14,5
51363317,0,,,10,6,4,0,0,0,10,6,4,4,3,1,10,6,4,10,6,4,6,3,3,1,0,1,0,0,0,0,0,0,0,0,0,5,5,3,0,1,1,0,0,0,2,2,0,0,5,0,3,0
51363318,0,,,77,26,51,2,1,1,75,25,50,6,3,3,75,25,50,75,25,50,69,22,47,64,21,43,46,14,32,9,1,8,0,0,0,5,4,0,3,0,1,0,0,0,4,4,0,1,1,0,0,1
51363319,1,,51363309,336,155,181,33,16,17,308,141,167,163,90,73,297,137,160,296,136,160,145,51,94,88,27,61,26,5,21,1,0,1,0,0,0,150,150,52,54,24,14,8,1,1,102,88,14,7,105,0,38,31
51363321,2,51363322,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363322,1,,51363321,30,15,15,4,1,3,27,15,12,18,10,8,26,15,11,26,15,11,9,5,4,3,2,1,2,2,0,0,0,0,1,1,0,15,15,7,5,2,2,0,0,0,9,9,0,0,6,1,2,2
51363326,0,,,14,8,6,0,0,0,14,8,6,7,4,3,14,8,6,14,8,6,7,4,3,2,1,1,0,0,0,0,0,0,0,0,0,8,8,2,6,0,0,0,0,0,6,6,0,0,5,0,1,3
51363327,2,51363316,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363329,0,,,27,15,12,3,2,1,24,13,11,14,8,6,24,13,11,23,13,10,10,5,5,5,2,3,3,2,1,0,0,0,0,0,0,15,15,9,3,1,1,1,0,0,6,5,1,1,8,2,4,1
51363331,1,,51363342,90,40,50,2,0,2,144,48,96,41,19,22,140,47,93,139,47,92,103,29,74,81,20,61,56,10,46,4,0,4,0,0,0,38,38,11,14,8,2,3,1,0,28,25,3,1,32,0,10,11
51363338,0,,,13,7,6,0,0,0,13,7,6,4,2,2,13,7,6,13,7,6,9,5,4,3,2,1,1,1,0,0,0,0,0,0,0,8,8,3,5,0,0,0,0,0,5,5,0,0,6,0,3,3
51363339,0,,,516,250,266,32,23,9,484,227,257,210,108,102,474,223,251,474,223,251,274,119,155,165,69,96,50,19,31,1,0,1,0,0,0,262,262,94,115,31,15,4,2,1,168,146,22,9,190,0,69,70
51363340,0,,,34,15,19,0,0,0,34,15,19,13,5,8,34,15,19,34,15,19,21,10,11,13,5,8,10,4,6,0,0,0,0,0,0,18,18,5,11,1,1,0,0,0,13,12,1,0,14,0,5,4
51363341,0,,,88,42,46,4,1,3,84,41,43,36,19,17,84,41,43,83,41,42,48,22,26,34,16,18,11,6,5,1,1,0,0,0,0,43,43,12,21,7,2,1,0,0,31,28,3,1,31,0,11,11
51363342,2,51363331,,56,8,48,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363348,0,,,85,34,51,3,1,2,82,33,49,36,17,19,79,33,46,79,33,46,46,16,30,25,11,14,3,0,3,1,0,1,0,0,0,44,44,21,13,6,2,1,0,1,23,19,4,0,33,0,17,8
51363349,0,,,139,69,70,4,2,2,135,67,68,73,39,34,134,67,67,132,66,66,62,28,34,32,11,21,10,4,6,0,0,0,0,0,0,64,64,12,35,13,3,0,1,0,52,48,4,1,44,0,11,17
51363350,0,,,40,20,20,4,3,1,36,17,19,11,7,4,35,16,19,34,15,19,25,10,15,5,1,4,4,0,4,0,0,0,0,0,0,17,17,3,7,6,0,1,0,0,14,10,4,1,14,0,3,6
51363351,0,,,169,78,91,8,3,5,161,75,86,54,28,26,160,74,86,159,73,86,107,47,60,63,22,41,33,11,22,5,1,4,1,0,1,80,79,27,39,7,5,1,0,0,52,46,6,2,63,0,25,20
51363352,0,,,83,37,46,7,5,2,76,32,44,30,14,16,76,32,44,76,32,44,46,18,28,26,9,17,8,3,5,1,0,1,0,0,0,44,44,17,19,5,2,1,0,0,27,26,1,1,33,0,14,11
51363353,1,,51363354,70,34,36,3,1,2,75,36,39,32,19,13,74,36,38,74,36,38,43,17,26,27,12,15,6,2,4,0,0,0,0,0,0,35,35,10,21,6,2,0,0,0,29,24,5,1,31,0,8,9
51363354,2,51363353,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363361,0,,,112,57,55,7,3,4,105,54,51,47,27,20,102,52,50,100,50,50,58,27,31,32,12,20,10,3,7,1,0,1,0,0,0,58,58,26,22,6,0,1,2,1,32,26,6,1,44,0,21,12
51363362,0,,,95,44,51,4,4,0,91,40,51,51,22,29,89,40,49,88,39,49,40,18,22,25,12,13,4,1,3,0,0,0,0,0,0,47,47,13,23,8,3,0,0,0,34,33,1,0,30,0,8,8
51363363,0,,,31,16,15,3,2,1,28,14,14,13,7,6,28,14,14,28,14,14,15,7,8,10,4,6,4,2,2,1,0,1,0,0,0,16,16,7,5,2,2,0,0,0,9,7,2,1,11,0,6,3
51363370,0,,,34,16,18,2,1,1,32,15,17,14,5,9,31,15,16,31,15,16,18,10,8,12,6,6,3,0,3,0,0,0,0,0,0,15,15,4,6,2,3,0,0,0,11,9,2,0,12,0,3,5
51363372,0,,,308,147,161,25,14,11,283,133,150,125,61,64,279,131,148,277,129,148,158,72,86,100,43,57,36,15,21,1,0,1,0,0,0,150,150,52,57,26,12,2,1,0,98,88,10,6,108,1,41,36
51363373,0,,,13,6,7,2,2,0,11,4,7,5,2,3,11,4,7,11,4,7,6,2,4,4,0,4,1,0,1,0,0,0,0,0,0,8,8,4,3,1,0,0,0,0,4,4,0,0,6,0,4,0
51363382,0,,,94,47,47,6,4,2,88,43,45,49,29,20,84,41,43,83,41,42,39,14,25,21,6,15,9,1,8,0,0,0,0,0,0,43,43,16,15,6,1,4,1,0,26,20,6,1,31,0,11,3
51363383,1,,51363394,12,8,4,0,0,0,18,12,6,7,5,2,18,12,6,17,11,6,11,7,4,5,4,1,2,2,0,0,0,0,0,0,0,8,8,5,2,3,0,0,0,0,5,4,1,0,7,0,4,1
51363392,0,,,139,56,83,6,1,5,133,55,78,59,24,35,132,54,78,131,54,77,74,31,43,37,11,26,11,4,7,0,0,0,0,0,0,68,67,28,23,11,2,2,0,1,38,34,4,1,54,0,23,13
51363394,2,51363383,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363410,2,51363420,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363420,1,,51363410;51363431,92,43,49,8,4,4,89,42,47,28,14,14,89,42,47,88,41,47,61,28,33,37,17,20,11,6,5,0,0,0,0,0,0,48,48,23,20,4,3,2,0,0,29,26,3,0,41,1,18,14
51363426,0,,,71,30,41,3,1,2,67,29,38,25,15,10,67,29,38,65,29,36,42,14,28,30,11,19,9,3,6,0,0,0,0,0,0,39,39,20,11,5,2,0,1,0,19,16,3,1,33,0,18,6
51363427,0,,,113,58,55,7,4,3,106,54,52,49,24,25,102,53,49,102,53,49,57,30,27,27,12,15,6,4,2,0,0,0,0,0,0,58,58,19,27,9,2,1,0,0,39,38,1,1,40,0,18,13
51363430,0,,,119,59,60,2,1,1,117,58,59,32,19,13,116,58,58,115,57,58,85,39,46,63,28,35,14,7,7,1,0,1,0,0,0,66,66,27,29,6,4,0,0,0,39,38,1,0,57,0,23,21
51363431,2,51363420,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363432,2,51363433,,14,7,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363433,1,,51363432,539,263,276,54,28,26,499,242,257,285,147,138,492,237,255,487,232,255,214,95,119,138,55,83,31,13,18,2,0,2,0,0,0,219,219,51,83,40,29,16,1,2,171,138,33,16,148,0,43,44
51363434,0,,,252,127,125,14,8,6,238,119,119,94,56,38,236,118,118,236,118,118,144,63,81,75,28,47,32,11,21,3,1,2,0,0,0,119,119,43,45,16,10,1,2,2,76,63,13,6,97,0,34,28
51363436,1,,51363446,415,188,227,15,7,8,405,183,222,135,70,65,400,180,220,400,180,220,270,113,157,184,70,114,53,19,34,1,0,1,0,0,0,236,236,108,100,19,9,1,0,2,131,121,10,4,194,1,91,66
51363440,0,,,98,36,62,13,4,9,85,32,53,42,20,22,83,31,52,82,31,51,43,12,31,36,9,27,13,3,10,0,0,0,0,0,0,43,43,16,14,4,5,2,2,0,27,22,5,1,33,0,13,8
51363441,0,,,61,32,29,5,2,3,56,30,26,35,22,13,56,30,26,56,30,26,21,8,13,18,7,11,5,1,4,0,0,0,4,4,0,31,31,12,12,4,2,1,0,0,19,19,0,2,15,4,7,5
51363443,0,,,275,127,148,20,9,11,255,118,137,110,54,56,251,116,135,245,113,132,145,64,81,82,35,47,27,9,18,1,0,1,2,1,1,123,123,37,49,16,15,4,2,0,86,68,18,6,93,0,31,33
51363444,0,,,99,40,59,3,1,2,96,39,57,40,23,17,93,37,56,93,37,56,56,16,40,33,8,25,7,2,5,1,0,1,0,0,0,52,52,24,14,10,3,1,0,0,28,25,3,1,42,0,20,7
51363445,0,,,172,70,102,8,5,3,164,65,99,38,21,17,163,64,99,162,64,98,126,44,82,97,33,64,43,15,28,5,1,4,2,0,2,84,82,42,28,8,3,0,0,1,40,36,4,1,71,4,36,23
51363446,2,51363436,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363447,0,,,30,14,16,0,0,0,30,14,16,9,3,6,30,14,16,30,14,16,21,11,10,13,7,6,0,0,0,0,0,0,0,0,0,15,15,4,8,2,1,0,0,0,11,11,0,0,13,0,2,6
51363450,1,,51363451,18,9,9,0,0,0,19,10,9,8,6,2,18,9,9,17,9,8,11,4,7,11,4,7,9,3,6,2,0,2,4,4,0,7,6,6,0,0,1,0,0,0,1,1,0,0,2,3,2,0
51363451,2,51363450,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363456,0,,,109,53,56,5,3,2,104,50,54,41,22,19,104,50,54,104,50,54,63,28,35,44,18,26,19,8,11,0,0,0,0,0,0,59,58,27,20,8,2,1,0,0,31,25,6,1,47,0,23,13
51363458,1,,51363468,64,30,34,6,2,4,71,32,39,25,13,12,71,32,39,70,31,39,46,19,27,27,8,19,12,2,10,0,0,0,0,0,0,27,27,5,15,4,2,1,1,0,23,19,4,0,25,0,4,10
51363468,2,51363458,,13,4,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363499,0,,,28,17,11,5,4,1,23,13,10,9,6,3,23,13,10,23,13,10,14,7,7,6,3,3,4,2,2,0,0,0,0,0,0,11,11,3,3,2,2,1,0,0,8,7,1,2,7,0,2,2
51363541,0,,,150,64,86,1,0,1,149,64,85,52,24,28,147,64,83,146,63,83,97,40,57,65,27,38,15,7,8,0,0,0,0,0,0,76,76,28,33,9,2,3,1,0,48,39,9,0,68,0,22,25
51363542,0,,,89,38,51,3,1,2,86,37,49,29,11,18,85,37,48,84,37,47,57,26,31,34,16,18,12,6,6,1,0,1,0,0,0,42,42,9,26,4,0,2,1,0,33,29,4,0,36,0,8,18
51363545,0,,,9,4,5,0,0,0,9,4,5,3,2,1,9,4,5,9,4,5,6,2,4,4,1,3,1,0,1,0,0,0,0,0,0,5,5,2,2,1,0,0,0,0,3,3,0,0,5,0,2,2
51363551,1,,51363561,168,79,89,2,0,2,169,80,89,58,34,24,169,80,89,169,80,89,111,46,65,59,21,38,28,9,19,4,1,3,0,0,0,89,89,38,31,14,6,1,0,0,52,43,9,2,74,1,31,21
51363552,2,51363562,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363554,2,51363555,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363555,1,,51363554;51363556,962,425,537,21,12,9,949,414,535,337,155,182,938,409,529,932,405,527,612,259,353,362,141,221,113,49,64,7,1,6,3,0,3,470,470,158,195,80,30,9,3,1,316,264,52,7,405,1,129,137
51363556,2,51363555,,9,3,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363559,1,,51363569,516,239,277,24,11,13,496,230,266,269,134,135,488,225,263,482,222,260,227,96,131,125,49,76,31,12,19,3,0,3,7,0,7,215,215,53,79,47,26,8,4,0,161,116,45,4,157,0,35,35
51363561,2,51363551,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363562,1,,51363552;51363571,3,1,2,0,0,0,15,6,9,6,2,4,15,6,9,15,6,9,9,4,5,7,3,4,1,0,1,0,0,0,0,0,0,2,2,2,3,1,1,0,0,0,5,3,2,0,7,0,2,2
51363565,1,,51363575,457,201,256,10,5,5,448,197,251,133,66,67,446,195,251,445,195,250,315,131,184,198,83,115,52,22,30,5,2,3,5,1,4,233,233,84,102,33,10,4,2,0,150,125,25,2,207,1,69,73
51363567,1,,51363568,239,111,128,13,5,8,231,109,122,87,52,35,228,106,122,227,106,121,144,57,87,86,29,57,36,11,25,3,0,3,0,0,0,109,108,40,37,18,8,5,1,0,69,56,13,3,90,0,33,21
51363568,2,51363567,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363569,2,51363559,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363571,2,51363562,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363573,0,,,249,122,127,15,9,6,234,113,121,89,51,38,231,112,119,228,112,116,145,62,83,101,42,59,39,20,19,2,0,2,1,0,1,116,116,35,52,15,9,2,2,1,81,66,15,4,100,0,29,29
51363574,0,,,14,7,7,0,0,0,14,7,7,3,2,1,14,7,7,14,7,7,11,5,6,8,3,5,3,0,3,0,0,0,0,0,0,7,7,3,3,0,0,1,0,0,4,3,1,0,7,0,3,2
51363575,2,51363565,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363577,0,,,17,8,9,1,0,1,16,8,8,8,5,3,16,8,8,16,8,8,8,3,5,4,2,2,0,0,0,0,0,0,0,0,0,8,8,1,5,2,0,0,0,0,7,6,1,0,5,0,0,3
51363581,0,,,46,23,23,1,0,1,45,23,22,16,10,6,44,22,22,44,22,22,29,13,16,19,8,11,6,3,3,0,0,0,0,0,0,19,19,1,14,1,2,0,1,0,18,16,2,0,18,0,1,9
51363582,1,,51363591,324,151,173,17,7,10,309,145,164,150,82,68,305,143,162,302,140,162,159,63,96,107,36,71,39,11,28,2,1,1,0,0,0,141,141,45,54,17,17,2,5,2,95,70,25,3,110,0,36,23
51363586,0,,,39,15,24,5,1,4,34,14,20,20,9,11,32,14,18,31,14,17,14,5,9,11,5,6,6,3,3,1,1,0,0,0,0,11,11,2,2,3,1,1,1,1,8,5,3,0,8,0,2,1
51363587,0,,,25,14,11,5,3,2,20,11,9,12,7,5,20,11,9,19,10,9,8,4,4,3,1,2,1,0,1,0,0,0,0,0,0,8,8,0,4,1,2,0,1,0,8,6,2,2,4,0,0,3
51363590,0,,,60,27,33,3,1,2,56,25,31,32,17,15,55,24,31,55,24,31,24,8,16,12,3,9,4,2,2,0,0,0,0,0,0,26,26,7,8,7,4,0,0,0,19,17,2,1,17,0,6,5
51363591,2,51363582,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363594,0,,,147,69,78,3,1,2,137,64,73,56,29,27,136,64,72,134,63,71,81,35,46,62,23,39,23,10,13,4,2,2,0,0,0,63,63,17,22,15,7,1,0,1,43,30,13,0,52,0,13,15
51363596,0,,,46,19,27,4,1,3,42,18,24,19,9,10,40,18,22,40,18,22,23,9,14,13,4,9,6,3,3,1,0,1,0,0,0,17,17,2,6,4,5,0,0,0,15,10,5,0,11,0,1,1
51363597,0,,,44,20,24,0,0,0,44,20,24,13,6,7,44,20,24,44,20,24,31,14,17,12,6,6,2,2,0,1,1,0,2,0,2,23,23,8,12,1,1,1,0,0,15,14,1,0,17,0,5,9
51363602,2,51363603,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363603,1,,51363602,244,114,130,12,8,4,234,107,127,107,46,61,231,106,125,229,106,123,127,61,66,56,25,31,19,8,11,2,0,2,0,0,0,106,106,34,36,21,10,3,0,3,72,51,21,3,85,0,24,19
51363604,0,,,1286,572,714,76,35,41,1206,533,673,557,264,293,1185,522,663,1178,520,658,649,269,380,376,139,237,118,44,74,8,1,7,0,0,0,554,554,150,214,107,50,21,6,6,399,303,96,16,427,2,101,113
51363605,0,,,728,336,392,54,23,31,674,313,361,357,177,180,654,302,352,644,297,347,317,136,181,185,73,112,63,18,45,9,2,7,2,1,1,299,298,77,110,67,25,14,4,1,221,185,36,9,190,1,55,57
51363606,0,,,1011,445,566,60,32,28,935,406,529,468,223,245,915,396,519,905,391,514,467,183,284,309,118,191,97,31,66,6,3,3,8,0,8,428,428,121,148,82,49,21,4,3,300,223,77,12,310,0,89,82
51363607,0,,,953,451,502,53,38,15,889,407,482,403,196,207,877,400,477,870,397,473,486,211,275,304,127,177,88,36,52,6,2,4,4,1,3,435,435,126,171,85,41,8,2,2,305,253,52,11,319,0,94,100
51363611,2,51363621,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
51363612,1,,51363622,63,27,36,2,2,0,62,26,36,30,13,17,61,26,35,60,26,34,32,13,19,14,6,8,5,2,3,1,0,1,0,0,0,31,31,10,14,7,0,1,0,0,22,20,2,1,23,0,7,9
51363613,0,,,967,443,524,70,32,38,897,411,486,398,195,203,883,405,478,873,402,471,499,216,283,279,100,179,111,30,81,9,2,7,1,0,1,413,411,110,163,79,35,18,5,1,300,242,58,15,317,0,92,87
51363614,1,,51363625,1480,696,784,96,47,49,1385,649,736,725,362,363,1344,624,720,1318,605,713,660,287,373,384,152,232,104,39,65,7,0,7,14,1,13,659,659,212,236,103,73,24,10,3,446,351,95,23,440,6,134,127
51363615,0,,,792,357,435,60,31,29,725,323,402,428,196,232,695,307,388,687,304,383,297,127,170,170,66,104,59,18,41,1,0,1,0,0,0,343,342,107,116,63,42,10,2,2,234,193,41,8,204,0,71,50
